col,uid_ini,uid_rec,uid_win,interac_type,sexi,sexr
tw,NA,NA,NA,sit_bc,NA,NA
tw,NA,NA,NA,play_mouthspar,NA,NA
tw,11,NA,NA,greet,F,NA
tw,5,NA,NA,sit_<1m,F,NA
tw,5,NA,NA,sit_<1m,F,NA
tw,NA,5,5,play_mount,NA,F
tw,NA,5,5,play_mount,NA,F
tw,NA,5,5,play_mount,NA,F
tw,NA,NA,NA,fg_tog,NA,NA
tw,2,NA,NA,sit_<1m,M,NA
tw,NA,NA,NA,sit_<1m,NA,NA
tw,NA,9,NA,sit_bc,NA,F
tw,NA,NA,NA,play_mouthspar,NA,NA
tw,NA,NA,NA,play_wrestle,NA,NA
tw,10,8,8,play_wrestle,F,F
tw,10,8,8,play_mount,F,F
tw,8,10,8,play_mount,F,F
tw,10,8,8,allogroom,F,F
tw,10,8,8,play_mount,F,F
tw,10,8,8,sit_<1m,F,F
tw,10,8,10,play_chase,F,F
tw,10,8,NA,play_mount,F,F
tw,11,7,7,greet,F,M
tw,7,11,NA,0,M,F
tw,7,11,NA,sit_<1m,M,F
tw,7,11,NA,sit_bc,M,F
tw,7,11,NA,greet,M,F
tw,7,11,NA,sit_<1m,M,F
tw,7,11,NA,greet,M,F
tw,9,10,NA,sit_<1m,F,F
tw,10,8,10,disp_simple,F,F
tw,9,10,NA,greet,F,F
tw,9,10,NA,sit_<1m,F,F
tw,10,8,NA,allogroom,F,F
tw,10,8,NA,sit_<1m,F,F
tw,10,8,NA,sit_<1m,F,F
tw,10,8,NA,play_wrestle,F,F
tw,10,8,NA,play_wrestle,F,F
tw,10,8,NA,play_wrestle,F,F
tw,10,8,NA,play_bite,F,F
tw,8,10,NA,play_wrestle,F,F
tw,10,8,NA,play_box,F,F
tw,8,10,NA,play_pounce,F,F
tw,10,8,NA,play_pounce,F,F
tw,8,10,NA,play_wrestle,F,F
tw,8,10,NA,play_mouthspar,F,F
tw,10,8,NA,play_wrestle,F,F
tw,10,8,NA,play_pounce,F,F
tw,9,10,NA,play_wrestle,F,F
tw,5,6,NA,sit_<1m,F,F
tw,5,6,NA,play_wrestle,F,F
tw,5,6,NA,play_mouthspar,F,F
tw,5,6,NA,play_pounce,F,F
tw,5,6,NA,greet,F,F
tw,6,5,NA,sit_<1m,F,F
tw,6,5,NA,sit_<1m,F,F
tw,5,6,NA,greet,F,F
tw,5,6,NA,play_wrestle,F,F
tw,5,6,NA,sit_<1m,F,F
tw,7,9,NA,sit_bc,M,F
tw,5,6,NA,greet,F,F
tw,5,6,NA,sit_<1m,F,F
tw,5,6,NA,greet,F,F
tw,5,6,NA,sit_bc,F,F
tw,5,6,NA,allogroom,F,F
tw,5,6,NA,play_wrestle,F,F
tw,5,6,NA,play_pounce,F,F
tw,6,5,NA,greet,F,F
tw,6,5,NA,play_mouthspar,F,F
tw,5,6,NA,disp_simple,F,F
tw,9,7,NA,allogroom,F,M
tw,7,10,NA,sit_bc,M,F
tw,5,6,NA,greet,F,F
tw,5,6,5,sit_bc,F,F
tw,5,6,NA,disp_simple,F,F
tw,2,1,NA,play_box,M,F
tw,4,2,4,disp_proximity,M,M
tw,1,3,NA,sit_<1m,F,F
tw,1,3,NA,greet,F,F
tw,1,3,1,disp_simple,F,F
tw,3,1,NA,sit_<1m,F,F
tw,7,1,NA,sit_<1m,M,F
tw,1,4,NA,sit_bc,F,M
tw,1,4,1,disp_simple,F,M
tw,1,4,NA,disp_proximity,F,M
